<<<<<<< HEAD,timestamp,asset,symbol,strategy_version,equity,open_trade,last_evaluated_close_time,missed_run_count
,2026-08-01T01:07:31.911805+00:00,BTC,BTCUSDT,strategy-lab-v1.0.0:RMR_CONFIRMATION_BTC_1D,10106.579124811695,False,1785542400000,0
,2026-08-01T04:32:19.631512+00:00,BTC,BTCUSDT,strategy-lab-v1.0.0:RMR_CONFIRMATION_BTC_1D,10106.579124811695,False,1785542400000,0
,2026-08-01T07:05:18.230537+00:00,BTC,BTCUSDT,strategy-lab-v1.0.0:RMR_CONFIRMATION_BTC_1D,10106.579124811695,False,1785542400000,0
,2026-08-01T09:16:37.451860+00:00,BTC,BTCUSDT,strategy-lab-v1.0.0:RMR_CONFIRMATION_BTC_1D,10106.579124811695,False,1785542400000,0
,2026-08-01T10:52:00.265150+00:00,BTC,BTCUSDT,strategy-lab-v1.0.0:RMR_CONFIRMATION_BTC_1D,10106.579124811695,False,1785542400000,0
,2026-08-01T11:52:53.745499+00:00,BTC,BTCUSDT,strategy-lab-v1.0.0:RMR_CONFIRMATION_BTC_1D,10106.579124811695,False,1785542400000,0
,2026-08-01T12:50:28.029939+00:00,BTC,BTCUSDT,strategy-lab-v1.0.0:RMR_CONFIRMATION_BTC_1D,10106.579124811695,False,1785542400000,0
,2026-08-01T15:02:27.049988+00:00,BTC,BTCUSDT,strategy-lab-v1.0.0:RMR_CONFIRMATION_BTC_1D,10106.579124811695,False,1785542400000,0
,2026-08-01T15:31:39.917828+00:00,BTC,BTCUSDT,strategy-lab-v1.0.0:RMR_CONFIRMATION_BTC_1D,10106.579124811695,False,1785542400000,0
,2026-08-01T16:31:33.527710+00:00,BTC,BTCUSDT,strategy-lab-v1.0.0:RMR_CONFIRMATION_BTC_1D,10106.579124811695,False,1785542400000,0
,2026-08-01T17:35:12.835858+00:00,BTC,BTCUSDT,strategy-lab-v1.0.0:RMR_CONFIRMATION_BTC_1D,10106.579124811695,False,1785542400000,0
,2026-08-01T18:35:05.812373+00:00,BTC,BTCUSDT,strategy-lab-v1.0.0:RMR_CONFIRMATION_BTC_1D,10106.579124811695,False,1785542400000,0
,2026-08-01T19:49:07.923880+00:00,BTC,BTCUSDT,strategy-lab-v1.0.0:RMR_CONFIRMATION_BTC_1D,10106.579124811695,False,1785542400000,0
,2026-08-01T20:36:41.625121+00:00,BTC,BTCUSDT,strategy-lab-v1.0.0:RMR_CONFIRMATION_BTC_1D,10106.579124811695,False,1785542400000,0
,2026-08-01T21:32:17.414517+00:00,BTC,BTCUSDT,strategy-lab-v1.0.0:RMR_CONFIRMATION_BTC_1D,10106.579124811695,False,1785542400000,0
,2026-08-01T22:31:29.300648+00:00,BTC,BTCUSDT,strategy-lab-v1.0.0:RMR_CONFIRMATION_BTC_1D,10106.579124811695,False,1785542400000,0
,2026-08-01T23:32:06.352815+00:00,BTC,BTCUSDT,strategy-lab-v1.0.0:RMR_CONFIRMATION_BTC_1D,10106.579124811695,False,1785542400000,0
,2026-08-02T01:10:01.672087+00:00,BTC,BTCUSDT,strategy-lab-v1.0.0:RMR_CONFIRMATION_BTC_1D,10106.579124811695,False,1785628800000,0
,2026-08-02T04:36:20.188492+00:00,BTC,BTCUSDT,strategy-lab-v1.0.0:RMR_CONFIRMATION_BTC_1D,10106.579124811695,False,1785628800000,0
,2026-08-02T07:14:34.295611+00:00,BTC,BTCUSDT,strategy-lab-v1.0.0:RMR_CONFIRMATION_BTC_1D,10106.579124811695,False,1785628800000,0
,2026-08-02T09:24:02.222027+00:00,BTC,BTCUSDT,strategy-lab-v1.0.0:RMR_CONFIRMATION_BTC_1D,10106.579124811695,False,1785628800000,0
,2026-08-02T10:56:39.440331+00:00,BTC,BTCUSDT,strategy-lab-v1.0.0:RMR_CONFIRMATION_BTC_1D,10106.579124811695,False,1785628800000,0
,2026-08-02T12:01:37.110201+00:00,BTC,BTCUSDT,strategy-lab-v1.0.0:RMR_CONFIRMATION_BTC_1D,10106.579124811695,False,1785628800000,0
,2026-08-02T13:47:03.843604+00:00,BTC,BTCUSDT,strategy-lab-v1.0.0:RMR_CONFIRMATION_BTC_1D,10106.579124811695,False,1785628800000,0
,2026-08-02T14:50:53.102273+00:00,BTC,BTCUSDT,strategy-lab-v1.0.0:RMR_CONFIRMATION_BTC_1D,10106.579124811695,False,1785628800000,0
,2026-08-02T15:48:05.137906+00:00,BTC,BTCUSDT,strategy-lab-v1.0.0:RMR_CONFIRMATION_BTC_1D,10106.579124811695,False,1785628800000,0
,2026-08-02T16:40:22.849051+00:00,BTC,BTCUSDT,strategy-lab-v1.0.0:RMR_CONFIRMATION_BTC_1D,10106.579124811695,False,1785628800000,0
