trade_id,asset,symbol,strategy_version,status,opened_at,open_close_time,entry_price,stop_loss,target,target_mode,quantity,notional,risk_dollars,entry_fee,entry_slippage_bps,planned_reward_r,entry_rsi,entry_ma20,entry_bb_lower,entry_ma200,entry_atr,event,timestamp,closed_at,exit_reason,exit_price,gross_pnl,exit_fee,fees,slippage_bps,net_pnl,r_multiple,equity_after,holding_hours
MR-BNB-1785582000000,BNB,BNBUSDT,mean-reversion-v1.0.0,CLOSED,2026-08-01T11:00:00+00:00,1785582000000,579.9259619999999,576.0806048571428,587.263,FROZEN_MA20,17.318008080144235,10043.162495801418,66.59392607103955,10.043162495801417,2.0,1.9080251137736217,34.7627737226278,587.263,581.076465913766,574.0111,2.5635714285714193,EXIT,2026-08-01T16:42:10.865579+00:00,2026-08-01T16:00:00+00:00,SL,575.9653887361713,-68.5892397849863,9.97457325601643,20.017735751817845,2.0,-88.60697553680416,-1.3305564150442495,9954.555520264614,5.0
MR-NEAR-1785898800000,NEAR,NEARUSDT,mean-reversion-v1.0.0,OPEN,2026-08-05T03:00:00+00:00,1785898800000,1.70003994,1.6780113685714284,1.7316099999999999,FROZEN_MA20,4539.559014267169,7717.431634241217,100.0,7.717431634241217,2.0,1.4331415045395517,34.13897280966765,1.7316099999999999,1.7115930172103861,1.6780815000000002,0.01468571428571427,ENTRY,2026-08-05T04:21:17.053915+00:00,,,,,,,,,,,
MR-NEAR-1785898800000,NEAR,NEARUSDT,mean-reversion-v1.0.0,CLOSED,2026-08-05T03:00:00+00:00,1785898800000,1.70003994,1.6780113685714284,1.7316099999999999,FROZEN_MA20,4539.559014267169,7717.431634241217,100.0,7.717431634241217,2.0,1.4331415045395517,34.13897280966765,1.7316099999999999,1.7115930172103861,1.6780815000000002,0.01468571428571427,EXIT,2026-08-06T04:26:29.172014+00:00,2026-08-06T03:00:00+00:00,TIME,1.71505692,68.1704669260706,7.785602101167287,15.503033735408504,2.0,52.667433190662095,0.5266743319066209,10052.667433190662,24.0
MR-BNB-1786042800000,BNB,BNBUSDT,mean-reversion-v1.0.0,OPEN,2026-08-06T19:00:00+00:00,1786042800000,590.027982,587.1361962857143,593.3575000000001,FROZEN_MA20,16.871327841981255,9954.555520264614,48.788264834471555,9.954555520264615,2.0,1.1513709275040716,25.019984012789294,593.3575000000001,590.3602754505245,587.2741,1.9278571428571436,ENTRY,2026-08-07T00:13:57.549700+00:00,,,,,,,,,,,
MR-PAXG-1786028400000,PAXG,PAXGUSDT,mean-reversion-v1.0.0,OPEN,2026-08-06T15:00:00+00:00,1786028400000,4226.615154,4196.1640825714285,4256.820000000001,FROZEN_MA20,2.340405663680546,9891.994044619623,71.26786003656981,9.891994044619624,2.0,0.9919140635445746,31.045944748116668,4256.820000000001,4228.667339734941,4086.1195499999994,20.300714285714417,ENTRY,2026-08-07T00:13:57.549700+00:00,,,,,,,,,,,
MR-BNB-1786042800000,BNB,BNBUSDT,mean-reversion-v1.0.0,CLOSED,2026-08-06T19:00:00+00:00,1786042800000,590.027982,587.1361962857143,593.3575000000001,FROZEN_MA20,16.871327841981255,9954.555520264614,48.788264834471555,9.954555520264615,2.0,1.1513709275040716,25.019984012789294,593.3575000000001,590.3602754505245,587.2741,1.9278571428571436,EXIT,2026-08-07T03:18:20.987520+00:00,2026-08-07T01:00:00+00:00,TARGET,593.2388285000001,54.17124395178003,10.008726764216393,19.963282284481007,2.0,34.20796166729902,0.7011514302334695,9988.763481931912,6.0
MR-PAXG-1786028400000,PAXG,PAXGUSDT,mean-reversion-v1.0.0,CLOSED,2026-08-06T15:00:00+00:00,1786028400000,4226.615154,4196.1640825714285,4256.820000000001,FROZEN_MA20,2.340405663680546,9891.994044619623,71.26786003656981,9.891994044619624,2.0,0.9919140635445746,31.045944748116668,4256.820000000001,4228.667339734941,4086.1195499999994,20.300714285714417,EXIT,2026-08-07T05:07:52.473517+00:00,2026-08-07T04:00:00+00:00,TARGET,4255.9686360000005,68.699055521546,9.960693100141171,19.852687144760793,2.0,48.84636837678521,0.6853912598430846,9940.84041299641,13.0
MR-BTC-1786240800000,BTC,BTCUSDT,mean-reversion-v1.0.0,OPEN,2026-08-09T02:00:00+00:00,1786240800000,64758.529116,64625.22840171428,64959.2815,FROZEN_MA20,0.15282328565426367,9896.61119364442,20.37145313720349,9.89661119364442,2.0,1.5060113149109364,34.2832532811658,64959.2815,64797.70646612878,63945.81545,88.86714285714386,ENTRY,2026-08-09T02:49:11.672378+00:00,,,,,,,,,,,
MR-BTC-1786240800000,BTC,BTCUSDT,mean-reversion-v1.0.0,CLOSED,2026-08-09T02:00:00+00:00,1786240800000,64758.529116,64625.22840171428,64959.2815,FROZEN_MA20,0.15282328565426367,9896.61119364442,20.37145313720349,9.89661119364442,2.0,1.5060113149109364,34.2832532811658,64959.2815,64797.70646612878,63945.81545,88.86714285714386,EXIT,2026-08-09T13:37:53.940199+00:00,2026-08-09T13:00:00+00:00,TARGET,64946.2896437,28.69418075929298,9.925305374403711,19.82191656804813,2.0,8.872264191244849,0.43552436497727415,9905.483457835664,11.0
MR-PAXG-1786312800000,PAXG,PAXGUSDT,mean-reversion-v1.0.0,OPEN,2026-08-09T22:00:00+00:00,1786312800000,4334.146656,4325.164870285714,4348.043,FROZEN_MA20,2.2936096080723876,9940.84041299641,20.60071001193405,9.94084041299641,2.0,1.5471693983855193,34.31965442764569,4348.043,4337.341790535619,4191.2763,5.987857142857267,ENTRY,2026-08-09T22:41:27.622220+00:00,,,,,,,,,,,
MR-PAXG-1786312800000,PAXG,PAXGUSDT,mean-reversion-v1.0.0,CLOSED,2026-08-09T22:00:00+00:00,1786312800000,4334.146656,4325.164870285714,4348.043,FROZEN_MA20,2.2936096080723876,9940.84041299641,20.60071001193405,9.94084041299641,2.0,1.5471693983855193,34.31965442764569,4348.043,4337.341790535619,4191.2763,5.987857142857267,EXIT,2026-08-10T02:57:31.970255+00:00,2026-08-10T01:00:00+00:00,SL,4324.299837311657,-22.584757952529937,9.918255655043877,19.859096068040287,2.0,-42.44385402057023,-2.060310251247767,9898.396558975839,3.0
MR-PAXG-1786323600000,PAXG,PAXGUSDT,mean-reversion-v1.0.0,OPEN,2026-08-10T01:00:00+00:00,1786323600000,4313.202468,4298.991039428572,4344.905000000001,FROZEN_MA20,2.2949065415808434,9898.396558975839,32.61390039378078,9.898396558975838,2.0,2.230777281865688,19.58426387218752,4344.905000000001,4322.52909197372,4195.501050000001,9.474285714285868,ENTRY,2026-08-10T02:57:31.970255+00:00,,,,,,,,,,,
MR-PAXG-1786323600000,PAXG,PAXGUSDT,mean-reversion-v1.0.0,CLOSED,2026-08-10T01:00:00+00:00,1786323600000,4313.202468,4298.991039428572,4344.905000000001,FROZEN_MA20,2.2949065415808434,9898.396558975839,32.61390039378078,9.898396558975838,2.0,2.230777281865688,19.58426387218752,4344.905000000001,4322.52909197372,4195.501050000001,9.474285714285868,EXIT,2026-08-10T07:59:23.438714+00:00,2026-08-10T06:00:00+00:00,TARGET,4344.036019000001,70.76011789006799,9.969156676865907,19.867553235841747,2.0,50.89256465422624,1.560456248401711,9949.289123630066,5.0
MR-SOL-1786381200000,SOL,SOLUSDT,mean-reversion-v1.0.0,OPEN,2026-08-10T17:00:00+00:00,1786381200000,75.59511599999999,74.97797314285714,76.50550000000001,FROZEN_MA20,131.76563220383827,9960.838251262488,81.31821873151095,9.960838251262489,2.0,1.4751592592593066,32.269503546099415,76.50550000000001,75.68397763268402,74.3301,0.41142857142856976,ENTRY,2026-08-10T17:07:07.219000+00:00,,,,,,,,,,,
MR-SOL-1786381200000,SOL,SOLUSDT,mean-reversion-v1.0.0,CLOSED,2026-08-10T17:00:00+00:00,1786381200000,75.59511599999999,74.97797314285714,76.50550000000001,FROZEN_MA20,131.76563220383827,9960.838251262488,81.31821873151095,9.960838251262489,2.0,1.4751592592593066,32.269503546099415,76.50550000000001,75.68397763268402,74.3301,0.41142857142856976,EXIT,2026-08-11T15:42:53.830988+00:00,2026-08-11T15:00:00+00:00,SL,74.96297754822857,-83.29412273801735,9.877544128524471,19.83838237978696,2.0,-103.13250511780431,-1.2682582910272269,9857.705746144684,22.0
MR-SOL-1786460400000,SOL,SOLUSDT,mean-reversion-v1.0.0,OPEN,2026-08-11T15:00:00+00:00,1786460400000,74.76495,74.15959285714285,75.84649999999999,FROZEN_MA20,131.84929229732225,9857.705746144684,79.8159108728435,9.857705746144683,2.0,1.7866312684365617,27.304964539007017,75.84649999999999,75.14207754152741,74.63355,0.40357142857142897,ENTRY,2026-08-11T15:42:53.830988+00:00,,,,,,,,,,,
MR-SOL-1786460400000,SOL,SOLUSDT,mean-reversion-v1.0.0,CLOSED,2026-08-11T15:00:00+00:00,1786460400000,74.76495,74.15959285714285,75.84649999999999,FROZEN_MA20,131.84929229732225,9857.705746144684,79.8159108728435,9.857705746144683,2.0,1.7866312684365617,27.304964539007017,75.84649999999999,75.14207754152741,74.63355,0.40357142857142897,EXIT,2026-08-11T20:25:16.613409+00:00,2026-08-11T20:00:00+00:00,TARGET,75.8313307,140.60154061452263,9.998307286759205,19.85601303290389,2.0,120.74552758161875,1.5128002206725564,9978.451273726303,5.0
MR-DOGE-1786539600000,DOGE,DOGEUSDT,mean-reversion-v1.0.0,OPEN,2026-08-12T13:00:00+00:00,1786539600000,0.070524102,0.06979124485714286,0.071736,FROZEN_MA20,136452.241715399,9623.171812865454,100.0,9.623171812865454,2.0,1.653661988304071,34.642032332563545,0.071736,0.07074790283878575,0.0701166,0.0004885714285714275,ENTRY,2026-08-12T13:44:45.690234+00:00,,,,,,,,,,,
MR-DOGE-1786539600000,DOGE,DOGEUSDT,mean-reversion-v1.0.0,CLOSED,2026-08-12T13:00:00+00:00,1786539600000,0.070524102,0.06979124485714286,0.071736,FROZEN_MA20,136452.241715399,9623.171812865454,100.0,9.623171812865454,2.0,1.653661988304071,34.642032332563545,0.071736,0.07074790283878575,0.0701166,0.0004885714285714275,EXIT,2026-08-12T22:05:27.026890+00:00,2026-08-12T22:00:00+00:00,SL,0.06977728660817144,-101.9046343625721,9.521267178502882,19.144438991368336,2.0,-121.04907335394043,-1.2104907335394044,9878.950926646059,9.0
MR-PAXG-1786608000000,PAXG,PAXGUSDT,mean-reversion-v1.0.0,OPEN,2026-08-13T08:00:00+00:00,1786608000000,4362.202266,4341.245123142858,4394.378500000001,FROZEN_MA20,2.2807950014553646,9949.289123630066,47.798946673356774,9.949289123630065,2.0,1.535334955691932,26.557270862571613,4394.378500000001,4363.179895367734,4322.8312,13.971428571428662,ENTRY,2026-08-13T08:07:41.531789+00:00,,,,,,,,,,,
MR-PAXG-1786608000000,PAXG,PAXGUSDT,mean-reversion-v1.0.0,CLOSED,2026-08-13T08:00:00+00:00,1786608000000,4362.202266,4341.245123142858,4394.378500000001,FROZEN_MA20,2.2807950014553646,9949.289123630066,47.798946673356774,9.949289123630065,2.0,1.535334955691932,26.557270862571613,4394.378500000001,4363.179895367734,4322.8312,13.971428571428662,EXIT,2026-08-13T20:22:10.491546+00:00,2026-08-13T20:00:00+00:00,SL,4340.376874118229,-49.77924470874753,9.899509878921316,19.84879900255138,2.0,-69.62804371129891,-1.456685733832493,9879.661079918767,12.0
MR-BNB-1786705200000,BNB,BNBUSDT,mean-reversion-v1.0.0,OPEN,2026-08-14T11:00:00+00:00,1786705200000,603.850746,601.0639602857143,608.696,FROZEN_MA20,16.54177551008923,9988.763481931912,46.098383680436996,9.988763481931912,2.0,1.7386532359349574,22.64462809917306,608.696,604.5166297124855,602.5173,1.857857142857126,ENTRY,2026-08-14T11:21:12.992088+00:00,,,,,,,,,,,
MR-BNB-1786705200000,BNB,BNBUSDT,mean-reversion-v1.0.0,CLOSED,2026-08-14T11:00:00+00:00,1786705200000,603.850746,601.0639602857143,608.696,FROZEN_MA20,16.54177551008923,9988.763481931912,46.098383680436996,9.988763481931912,2.0,1.7386532359349574,22.64462809917306,608.696,604.5166297124855,602.5173,1.857857142857126,EXIT,2026-08-15T04:17:12.343316+00:00,2026-08-15T04:00:00+00:00,TARGET,608.5742608,78.1353214401855,10.066898803372098,20.05566228530401,2.0,58.0796591548815,1.2599066283430032,10046.843141086794,17.0
MR-BNB-1786838400000,BNB,BNBUSDT,mean-reversion-v1.0.0,OPEN,2026-08-16T00:00:00+00:00,1786838400000,607.231422,605.2621362857143,610.0375,FROZEN_MA20,16.54532815182083,10046.843141086794,32.582478367549136,10.046843141086795,2.0,1.4249217265144014,32.19047619047615,610.0375,607.623044574868,605.6160000000001,1.3128571428571345,ENTRY,2026-08-16T00:25:23.322796+00:00,,,,,,,,,,,
MR-BNB-1786838400000,BNB,BNBUSDT,mean-reversion-v1.0.0,CLOSED,2026-08-16T00:00:00+00:00,1786838400000,607.231422,605.2621362857143,610.0375,FROZEN_MA20,16.54532815182083,10046.843141086794,32.582478367549136,10.046843141086795,2.0,1.4249217265144014,32.19047619047615,610.0375,607.623044574868,605.6160000000001,1.3128571428571345,EXIT,2026-08-16T04:43:04.416248+00:00,2026-08-16T04:00:00+00:00,SL,605.1410838584571,-34.585330500093185,10.0122578105867,20.059100951673493,2.0,-54.64443145176668,-1.6771109562429842,9992.198709635028,4.0
MR-PAXG-1786910400000,PAXG,PAXGUSDT,mean-reversion-v1.0.0,OPEN,2026-08-16T20:00:00+00:00,1786910400000,4370.253876,4367.674947428571,4373.919,FROZEN_MA20,2.260660675613063,9879.661079918767,5.8300824066446495,9.879661079918767,2.0,1.421180889073307,29.97465145754063,4373.919,4370.520795179629,4366.5073999999995,1.7192857142858233,ENTRY,2026-08-16T20:32:29.236396+00:00,,,,,,,,,,,
MR-PAXG-1786910400000,PAXG,PAXGUSDT,mean-reversion-v1.0.0,CLOSED,2026-08-16T20:00:00+00:00,1786910400000,4370.253876,4367.674947428571,4373.919,FROZEN_MA20,2.260660675613063,9879.661079918767,5.8300824066446495,9.879661079918767,2.0,1.421180889073307,29.97465145754063,4373.919,4370.520795179629,4366.5073999999995,1.7192857142858233,EXIT,2026-08-16T22:12:05.861842+00:00,2026-08-16T22:00:00+00:00,SL,4366.801412439085,-7.804848606147632,9.871856231312618,19.751517311231385,2.0,-27.55636591737902,-4.726582575569178,9852.104714001389,2.0
MR-BTC-1787464800000,BTC,BTCUSDT,mean-reversion-v1.0.0,OPEN,2026-08-23T06:00:00+00:00,1787464800000,76205.147982,75599.28619628571,77018.97,FROZEN_MA20,0.12998443963622228,9905.483457835664,78.75260471307189,9.905483457835665,2.0,1.3432469866713073,28.82435817157173,77018.97,76306.32780570978,68490.591,403.9078571428566,ENTRY,2026-08-23T06:53:57.796122+00:00,,,,,,,,,,,
MR-BTC-1787464800000,BTC,BTCUSDT,mean-reversion-v1.0.0,CLOSED,2026-08-23T06:00:00+00:00,1787464800000,76205.147982,75599.28619628571,77018.97,FROZEN_MA20,0.12998443963622228,9905.483457835664,78.75260471307189,9.905483457835665,2.0,1.3432469866713073,28.82435817157173,77018.97,76306.32780570978,68490.591,403.9078571428566,EXIT,2026-08-23T12:38:55.907772+00:00,2026-08-23T12:00:00+00:00,TARGET,77003.566206,103.78194544198887,10.009265403277654,19.914748861113317,2.0,83.86719658087554,1.0649450502169193,9989.35065441654,6.0
MR-SOL-1787558400000,SOL,SOLUSDT,mean-reversion-v1.0.0,OPEN,2026-08-24T08:00:00+00:00,1787558400000,93.358668,91.6829537142857,94.8065,FROZEN_MA20,59.54745005633746,5559.27062005619,99.78451273726303,5.559270620056189,2.0,0.8640088661551575,34.98452012383899,94.8065,93.47252436304638,84.64575,1.117142857142858,ENTRY,2026-08-24T08:30:20.243160+00:00,,,,,,,,,,,
MR-SOL-1787558400000,SOL,SOLUSDT,mean-reversion-v1.0.0,CLOSED,2026-08-24T08:00:00+00:00,1787558400000,93.358668,91.6829537142857,94.8065,FROZEN_MA20,59.54745005633746,5559.27062005619,99.78451273726303,5.559270620056189,2.0,0.8640088661551575,34.98452012383899,94.8065,93.47252436304638,84.64575,1.117142857142858,EXIT,2026-08-24T10:11:18.285871+00:00,2026-08-24T10:00:00+00:00,TARGET,94.7875387,85.08560664521421,5.6443562267014045,11.203626846757594,2.0,73.88197979845663,0.7404152986445011,10052.33325352476,2.0
MR-ETH-1787688000000,ETH,ETHUSDT,mean-reversion-v1.0.0,OPEN,2026-08-25T20:00:00+00:00,1787688000000,2436.807264,2401.0301211428573,2480.1369999999997,FROZEN_MA20,2.5128457196988343,6123.3207030734275,89.90244029162484,6.123320703073428,2.0,1.21110107011659,26.665693643727522,2480.1369999999997,2446.3096181326578,2279.0404,23.85142857142861,ENTRY,2026-08-26T20:04:16.470674+00:00,,,,,,,,,,,
MR-ETH-1787688000000,ETH,ETHUSDT,mean-reversion-v1.0.0,CLOSED,2026-08-25T20:00:00+00:00,1787688000000,2436.807264,2401.0301211428573,2480.1369999999997,FROZEN_MA20,2.5128457196988343,6123.3207030734275,89.90244029162484,6.123320703073428,2.0,1.21110107011659,26.665693643727522,2480.1369999999997,2446.3096181326578,2279.0404,23.85142857142861,EXIT,2026-08-26T20:04:16.470674+00:00,2026-08-26T19:00:00+00:00,TARGET,2479.6409725999997,107.63450131433635,6.230955204387763,12.35427590746119,2.0,95.28022540687516,1.0598180104767556,9085.52425456936,23.0
MR-XRP-1787688000000,XRP,XRPUSDT,mean-reversion-v1.0.0,OPEN,2026-08-25T20:00:00+00:00,1787688000000,1.44388872,1.4135244342857143,1.486125,FROZEN_MA20,3283.084285983677,4740.408367341085,99.68850928368978,4.740408367341085,2.0,1.3909854622441826,27.272727272727238,1.486125,1.4452618686955738,1.2992624999999998,0.020242857142857135,ENTRY,2026-08-26T20:04:16.470674+00:00,,,,,,,,,,,
MR-XRP-1787688000000,XRP,XRPUSDT,mean-reversion-v1.0.0,CLOSED,2026-08-25T20:00:00+00:00,1787688000000,1.44388872,1.4135244342857143,1.486125,FROZEN_MA20,3283.084285983677,4740.408367341085,99.68850928368978,4.740408367341085,2.0,1.3909854622441826,27.272727272727238,1.486125,1.4452618686955738,1.2992624999999998,0.020242857142857135,EXIT,2026-08-26T20:04:16.470674+00:00,2026-08-25T21:00:00+00:00,SL,1.413241729398857,-100.61665325530151,4.639791714085783,9.380200081426867,2.0,-109.99685333672838,-1.103405539185098,9858.85407503225,1.0
MR-XRP-1787691600000,XRP,XRPUSDT,mean-reversion-v1.0.0,OPEN,2026-08-25T21:00:00+00:00,1787691600000,1.43808756,1.4071232742857143,1.48252,FROZEN_MA20,3183.94364591583,4578.789748932601,98.58854075032251,4.5787897489326,2.0,1.4349576931949226,29.89864864864859,1.48252,1.4381147930980753,1.3014525000000001,0.020642857142857136,ENTRY,2026-08-26T20:04:16.470674+00:00,,,,,,,,,,,
MR-XRP-1787691600000,XRP,XRPUSDT,mean-reversion-v1.0.0,CLOSED,2026-08-25T21:00:00+00:00,1787691600000,1.43808756,1.4071232742857143,1.48252,FROZEN_MA20,3183.94364591583,4578.789748932601,98.58854075032251,4.5787897489326,2.0,1.4349576931949226,29.89864864864859,1.48252,1.4381147930980753,1.3014525000000001,0.020642857142857136,EXIT,2026-08-26T20:04:16.470674+00:00,2026-08-26T00:00:00+00:00,SL,1.4068418496308572,-99.48458099195861,4.479305167940642,9.058094916873241,2.0,-108.54267590883185,-1.1009664519096434,9750.311399123419,3.0
MR-XRP-1787749200000,XRP,XRPUSDT,mean-reversion-v1.0.0,OPEN,2026-08-26T13:00:00+00:00,1787749200000,1.39447884,1.3630645542857145,1.435005,FROZEN_MA20,3103.7826190934124,4328.159186285544,97.50311399123419,4.328159186285544,2.0,1.290055115961804,32.93617021276607,1.435005,1.3975997877963193,1.3358850000000002,0.02094285714285712,ENTRY,2026-08-26T20:04:16.470674+00:00,,,,,,,,,,,
MR-XRP-1787749200000,XRP,XRPUSDT,mean-reversion-v1.0.0,CLOSED,2026-08-26T13:00:00+00:00,1787749200000,1.39447884,1.3630645542857145,1.435005,FROZEN_MA20,3103.7826190934124,4328.159186285544,97.50311399123419,4.328159186285544,2.0,1.290055115961804,32.93617021276607,1.435005,1.3975997877963193,1.3358850000000002,0.02094285714285712,EXIT,2026-08-26T20:04:16.470674+00:00,2026-08-26T15:00:00+00:00,SL,1.3627919413748575,-98.34924520569263,4.229809941079852,8.557969127365396,2.0,-106.90721433305802,-1.0964492307668172,9643.40418479036,2.0
MR-XRP-1787756400000,XRP,XRPUSDT,mean-reversion-v1.0.0,OPEN,2026-08-26T15:00:00+00:00,1787756400000,1.37307456,1.3407602742857143,1.424835,FROZEN_MA20,2984.254168591179,4097.603479466499,96.43404184790361,4.097603479466499,2.0,1.6017819628647207,23.845571536714743,1.424835,1.380463375057901,1.33964,0.021542857142857103,ENTRY,2026-08-26T20:04:16.470674+00:00,,,,,,,,,,,
MR-DOGE-1787688000000,DOGE,DOGEUSDT,mean-reversion-v1.0.0,OPEN,2026-08-25T20:00:00+00:00,1787688000000,0.085797156,0.083877156,0.0900665,FROZEN_MA20,51452.86940961476,4414.509863384345,98.7895092664606,4.414509863384345,2.0,2.2236166666666577,15.76576576576575,0.0900665,0.08674108709330877,0.08285505,0.0012800000000000034,ENTRY,2026-08-26T20:04:16.470674+00:00,,,,,,,,,,,
MR-DOGE-1787688000000,DOGE,DOGEUSDT,mean-reversion-v1.0.0,CLOSED,2026-08-25T20:00:00+00:00,1787688000000,0.085797156,0.083877156,0.0900665,FROZEN_MA20,51452.86940961476,4414.509863384345,98.7895092664606,4.414509863384345,2.0,2.2236166666666577,15.76576576576575,0.0900665,0.08674108709330877,0.08285505,0.0012800000000000034,EXIT,2026-08-26T20:04:16.470674+00:00,2026-08-26T15:00:00+00:00,SL,0.08386038056879999,-99.65265333728432,4.3148572100470615,8.729367073431407,2.0,-108.38202041071573,-1.0971005040462511,9770.568906235343,19.0
MR-DOGE-1787756400000,DOGE,DOGEUSDT,mean-reversion-v1.0.0,OPEN,2026-08-26T15:00:00+00:00,1787756400000,0.0845169,0.0830694,0.086181,FROZEN_MA20,67499.61247830959,5704.857997868044,97.70568906235343,5.704857997868044,2.0,1.14963730569947,31.934306569343107,0.086181,0.08484794486235882,0.08438355,0.0009649999999999996,ENTRY,2026-08-26T20:04:16.470674+00:00,,,,,,,,,,,
MR-PAXG-1787745600000,PAXG,PAXGUSDT,mean-reversion-v1.0.0,OPEN,2026-08-26T12:00:00+00:00,1787745600000,4603.800576,4581.8298617142855,4635.325,FROZEN_MA20,2.1399938054139964,9852.104714001389,47.017192471949116,9.852104714001388,2.0,1.4348383757599563,26.249426868409145,4635.325,4603.782197651493,4548.44865,14.647142857142821,ENTRY,2026-08-26T20:04:16.470674+00:00,,,,,,,,,,,
MR-PAXG-1787745600000,PAXG,PAXGUSDT,mean-reversion-v1.0.0,CLOSED,2026-08-26T12:00:00+00:00,1787745600000,4603.800576,4581.8298617142855,4635.325,FROZEN_MA20,2.1399938054139964,9852.104714001389,47.017192471949116,9.852104714001388,2.0,1.4348383757599563,26.249426868409145,4635.325,4603.782197651493,4548.44865,14.647142857142821,EXIT,2026-08-26T20:04:16.470674+00:00,2026-08-26T15:00:00+00:00,SL,4580.913495741943,-48.97820997625455,9.803126504025132,19.655231218026522,2.0,-68.63344119428106,-1.459752009549026,9783.471272807108,3.0
MR-PAXG-1787756400000,PAXG,PAXGUSDT,mean-reversion-v1.0.0,OPEN,2026-08-26T15:00:00+00:00,1787756400000,4589.46771,4566.230567142857,4628.911999999999,FROZEN_MA20,2.131722432971886,9783.471272807108,49.53513870674463,9.783471272807109,2.0,1.6974672937414963,26.699143553076425,4628.911999999999,4591.105275413003,4551.6606,15.491428571428514,ENTRY,2026-08-26T20:04:16.470674+00:00,,,,,,,,,,,
MR-DOGE-1787756400000,DOGE,DOGEUSDT,mean-reversion-v1.0.0,CLOSED,2026-08-26T15:00:00+00:00,1787756400000,0.0845169,0.0830694,0.086181,FROZEN_MA20,67499.61247830959,5704.857997868044,97.70568906235343,5.704857997868044,2.0,1.14963730569947,31.934306569343107,0.086181,0.08484794486235882,0.08438355,0.0009649999999999996,EXIT,2026-08-26T23:33:44.347868+00:00,2026-08-26T21:00:00+00:00,TARGET,0.0861637638,111.16266830455602,5.8160206661726,11.520878664040644,2.0,99.64178964051538,1.0198156381347085,9870.210695875858,6.0
MR-XRP-1787756400000,XRP,XRPUSDT,mean-reversion-v1.0.0,CLOSED,2026-08-26T15:00:00+00:00,1787756400000,1.37307456,1.3407602742857143,1.424835,FROZEN_MA20,2984.254168591179,4097.603479466499,96.43404184790361,4.097603479466499,2.0,1.6017819628647207,23.845571536714743,1.424835,1.380463375057901,1.33964,0.021542857142857103,EXIT,2026-08-27T09:49:51.777389+00:00,2026-08-27T08:00:00+00:00,TARGET,1.424550033,153.6158948804527,4.251219374346952,8.348822853813452,2.0,145.26707202663923,1.506387881737399,9788.671256817,17.0
MR-PAXG-1787756400000,PAXG,PAXGUSDT,mean-reversion-v1.0.0,CLOSED,2026-08-26T15:00:00+00:00,1787756400000,4589.46771,4566.230567142857,4628.911999999999,FROZEN_MA20,2.131722432971886,9783.471272807108,49.53513870674463,9.783471272807109,2.0,1.6974672937414963,26.699143553076425,4628.911999999999,4591.105275413003,4551.6606,15.491428571428514,EXIT,2026-08-27T09:49:51.777389+00:00,2026-08-27T01:00:00+00:00,TARGET,4627.9862176,82.11076673551763,9.865582039542627,19.649053312349736,2.0,62.46171342316789,1.2609576767908233,9845.932986230277,10.0
MR-BTC-1787929200000,BTC,BTCUSDT,mean-reversion-v1.0.0,OPEN,2026-08-28T15:00:00+00:00,1787929200000,78339.894846,77521.39306028571,79767.893,FROZEN_MA20,0.12204433550134704,9560.940409725472,99.89350654416539,9.560940409725472,2.0,1.7446487948145784,21.02603953936169,79767.893,78769.60576898648,77795.69565,545.6678571428575,ENTRY,2026-08-28T18:43:22.890036+00:00,,,,,,,,,,,
MR-BTC-1787929200000,BTC,BTCUSDT,mean-reversion-v1.0.0,CLOSED,2026-08-28T15:00:00+00:00,1787929200000,78339.894846,77521.39306028571,79767.893,FROZEN_MA20,0.12204433550134704,9560.940409725472,99.89350654416539,9.560940409725472,2.0,1.7446487948145784,21.02603953936169,79767.893,78769.60576898648,77795.69565,545.6678571428575,EXIT,2026-08-28T18:43:22.890036+00:00,2026-08-28T16:00:00+00:00,SL,77505.88878167365,-101.78571592480213,9.459154693800668,19.02009510352614,2.0,-120.80581102832826,-1.2093459846152965,9868.54484338821,1.0
MR-BTC-1787936400000,BTC,BTCUSDT,mean-reversion-v1.0.0,OPEN,2026-08-28T17:00:00+00:00,1787936400000,77916.820248,76992.75596228572,79536.01,FROZEN_MA20,0.10679500329092412,8321.127074803504,98.6854484338821,8.321127074803504,2.0,1.7522479518277168,24.329157780381962,79536.01,78051.42574172403,77857.78465,616.0428571428575,ENTRY,2026-08-28T18:43:22.890036+00:00,,,,,,,,,,,
MR-SOL-1787940000000,SOL,SOLUSDT,mean-reversion-v1.0.0,OPEN,2026-08-28T18:00:00+00:00,1787940000000,103.110618,100.76526085714286,106.31500000000001,FROZEN_MA20,42.8605651132471,4419.379356656148,100.52333253524759,4.4193793566561475,2.0,1.3662661184711498,28.40512223515711,106.31500000000001,103.45104818476698,96.9725,1.5635714285714275,ENTRY,2026-08-28T18:43:22.890036+00:00,,,,,,,,,,,
MR-BNB-1787929200000,BNB,BNBUSDT,mean-reversion-v1.0.0,OPEN,2026-08-28T15:00:00+00:00,1787929200000,696.379248,689.1803194285714,708.261,FROZEN_MA20,13.880119257319011,9665.82701056213,99.92198709635028,9.665827010562131,2.0,1.6504889418068085,22.55332496863207,708.261,700.0285352414818,693.7427499999999,4.799285714285726,ENTRY,2026-08-28T18:43:22.890036+00:00,,,,,,,,,,,
